"2021/04/17 00:15:00";"8.0";"4.5";"0.5";"0.7"
"2021/04/17 00:16:00";"7.8";"4.0";"0.0";"0.6"
"2021/04/17 00:17:00";"7.3";"4.8";"0.8";"0.6"
"2021/04/17 00:18:00";"8.1";"1.2";"0.6";"0.6"
"2021/04/17 00:19:00";"8.1";"0.9";"0.5";"1.1"
"2021/04/17 00:20:00";"8.2";"1.1";"0.0";"1.5"
"2021/04/17 00:21:00";"8.1";"1.5";"0.5";"1.1"
"2021/04/17 00:22:00";"8.2";"6.4";"0.0";"1.1"
"2021/04/17 00:23:00";"6.8";"8.7";"0.1";"1.2"
"2021/04/17 00:24:00";"7.4";"8.5";"0.6";"1.4"
"2021/04/17 00:25:00";"7.5";"7.8";"0.7";"1.2"
"2021/04/17 00:26:00";"7.4";"7.6";"0.3";"1.1"
"2021/04/17 00:27:00";"7.6";"8.0";"0.6";"1.3"
"2021/04/17 00:28:00";"8.2";"5.6";"0.1";"1.2"
"2021/04/17 00:29:00";"7.7";"5.1";"0.1";"1.0"
"2021/04/17 00:30:00";"7.7";"6.6";"0.3";"1.1"
"2021/04/17 00:31:00";"7.6";"6.6";"0.6";"1.1"
"2021/04/17 00:32:00";"6.3";"6.7";"0.5";"0.7"
"2021/04/17 00:33:00";"5.5";"6.6";"0.6";"0.8"
"2021/04/17 00:34:00";"4.9";"6.9";"0.9";"0.9"
"2021/04/17 00:35:00";"5.0";"7.0";"0.2";"0.6"
"2021/04/17 00:36:00";"6.3";"9.0";"0.8";"1.1"
"2021/04/17 00:37:00";"7.3";"7.3";"0.1";"0.8"
"2021/04/17 00:38:00";"6.4";"3.0";"0.0";"0.7"
"2021/04/17 00:39:00";"7.0";"6.1";"0.1";"0.6"
"2021/04/17 00:40:00";"7.2";"8.0";"0.0";"0.9"
"2021/04/17 00:41:00";"6.7";"7.9";"0.3";"0.8"
"2021/04/17 00:42:00";"6.4";"8.1";"0.9";"1.0"
"2021/04/17 00:43:00";"6.6";"7.8";"0.9";"0.9"
"2021/04/17 00:44:00";"5.5";"6.9";"0.8";"0.6"
"2021/04/17 00:45:00";"4.2";"6.0";"0.0";"0.2"
"2021/04/17 00:46:00";"6.0";"5.9";"0.3";"9.1"
"2021/04/17 00:47:00";"5.7";"5.4";"0.2";"7.9"
"2021/04/17 00:48:00";"3.3";"3.8";"0.4";"7.4"
"2021/04/17 00:49:00";"-2.7";"1.8";"0.7";"8.3"
"2021/04/17 00:50:00";"-0.1";"0.2";"0.3";"8.4"
"2021/04/17 00:51:00";"-0.8";"0.3";"0.5";"8.6"
"2021/04/17 00:52:00";"-0.9";"0.2";"0.6";"8.6"
"2021/04/17 00:53:00";"0.8";"0.0";"0.5";"8.5"
"2021/04/17 00:54:00";"0.5";"0.3";"0.6";"8.6"
"2021/04/17 00:55:00";"-2.5";"0.3";"0.5";"8.9"
"2021/04/17 00:56:00";"-2.4";"0.7";"0.4";"8.8"
"2021/04/17 00:57:00";"-3.2";"0.5";"0.2";"8.8"
"2021/04/17 00:58:00";"-2.3";"0.1";"0.4";"8.7"
"2021/04/17 00:59:00";"-1.0";"1.1";"0.6";"8.7"
"2021/04/17 01:00:00";"0.1";"3.5";"0.7";"8.5"
"2021/04/17 01:01:00";"1.8";"5.7";"0.2";"8.6"
"2021/04/17 01:02:00";"0.5";"4.0";"0.2";"8.3"
"2021/04/17 01:03:00";"1.2";"5.1";"0.7";"8.5"
"2021/04/17 01:04:00";"1.6";"5.5";"0.6";"8.0"
"2021/04/17 01:05:00";"2.6";"5.5";"0.7";"7.7"
"2021/04/17 01:06:00";"2.1";"5.2";"0.6";"7.2"
"2021/04/17 01:07:00";"2.2";"4.9";"0.1";"7.4"
"2021/04/17 01:08:00";"1.7";"4.3";"0.8";"7.4"
"2021/04/17 01:09:00";"0.5";"3.8";"0.5";"7.6"
"2021/04/17 01:10:00";"0.7";"4.2";"0.6";"7.9"
"2021/04/17 01:11:00";"0.0";"3.8";"0.9";"7.9"
"2021/04/17 01:12:00";"-0.4";"3.3";"0.2";"7.9"
"2021/04/17 01:13:00";"-0.6";"2.4";"0.5";"7.9"
"2021/04/17 01:14:00";"-1.1";"1.7";"0.6";"7.8"
"2021/04/17 01:15:00";"-2.7";"0.8";"0.5";"8.0"
"2021/04/17 01:16:00";"-3.3";"0.5";"0.5";"8.2"
"2021/04/17 01:17:00";"-3.3";"0.3";"0.6";"8.3"
"2021/04/17 01:18:00";"-3.3";"0.6";"0.9";"8.6"
"2021/04/17 01:19:00";"-3.1";"0.3";"0.8";"8.4"
"2021/04/17 01:20:00";"-3.1";"1.0";"0.8";"8.4"
"2021/04/17 01:21:00";"-2.7";"0.8";"0.7";"8.2"
"2021/04/17 01:22:00";"-2.9";"2.7";"0.1";"8.1"
"2021/04/17 01:23:00";"-2.8";"2.3";"0.4";"8.2"
"2021/04/17 01:24:00";"-1.2";"0.2";"0.1";"7.2"
"2021/04/17 01:25:00";"-2.1";"1.8";"0.5";"7.1"
"2021/04/17 01:26:00";"-4.1";"3.8";"0.2";"7.6"
"2021/04/17 01:27:00";"0.3";"1.4";"0.1";"7.3"
"2021/04/17 01:28:00";"1.6";"3.2";"0.1";"7.1"
"2021/04/17 01:29:00";"1.1";"1.3";"0.0";"7.3"
"2021/04/17 01:30:00";"0.5";"1.8";"0.2";"7.5"
"2021/04/17 01:31:00";"3.3";"5.1";"0.7";"6.6"
"2021/04/17 01:32:00";"5.1";"5.4";"0.1";"7.4"
"2021/04/17 01:33:00";"4.2";"5.1";"0.3";"7.0"
"2021/04/17 01:34:00";"2.9";"4.9";"0.9";"7.5"
"2021/04/17 01:35:00";"2.3";"3.7";"0.3";"7.7"
"2021/04/17 01:36:00";"2.3";"3.9";"0.9";"7.4"
"2021/04/17 01:37:00";"3.3";"5.1";"0.4";"7.5"
"2021/04/17 01:38:00";"4.0";"5.1";"0.4";"7.3"
"2021/04/17 01:39:00";"3.1";"6.3";"0.0";"7.3"
"2021/04/17 01:40:00";"4.3";"5.6";"0.7";"7.1"
"2021/04/17 01:41:00";"4.0";"5.6";"0.6";"7.1"
"2021/04/17 01:42:00";"4.4";"5.4";"0.9";"7.1"
"2021/04/17 01:43:00";"3.8";"5.6";"0.8";"7.0"
"2021/04/17 01:44:00";"4.4";"6.0";"0.5";"7.4"
"2021/04/17 01:45:00";"5.1";"5.1";"0.9";"7.3"
"2021/04/17 01:46:00";"6.0";"4.4";"0.0";"7.5"
"2021/04/17 01:47:00";"6.2";"3.7";"0.2";"7.4"
"2021/04/17 01:48:00";"3.0";"5.6";"0.6";"6.3"
"2021/04/17 01:49:00";"0.5";"7.3";"0.7";"7.5"
"2021/04/17 01:50:00";"0.2";"7.4";"0.2";"7.5"
"2021/04/17 01:51:00";"0.3";"7.2";"0.3";"7.3"
"2021/04/17 01:52:00";"2.0";"6.1";"0.1";"6.4"
"2021/04/17 01:53:00";"0.3";"6.5";"0.9";"6.8"
"2021/04/17 01:54:00";"0.1";"6.2";"0.0";"6.8"
"2021/04/17 01:55:00";"0.6";"6.3";"0.9";"6.9"
